id,team,year,career_game_count,opponent,round,result,jersey_num,kicks,marks,handballs,disposals,goals,behinds,hit_outs,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assist,percentage_of_game_played,player_id,match_date,fantasy_points,margin
533293,Essendon Bombers,2004.0,111.0,Melbourne Demons,13,L,7.0,6.0,4.0,5.0,6.0,0.0,2.0,1.0,6.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,5.0,6.0,1.0,1.0,3.0,0.0,1.0,94.0,45890.0,2004-06-20,64.0,-26.0
510377,Fremantle Dockers,2004.0,33.0,Port Adelaide Power,13,L,38.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,1.0,42.0,45461.0,2004-06-19,20.0,-10.0
119830,Geelong Cats,2004.0,28.0,Brisbane Lions,13,W,20.0,6.0,4.0,6.0,7.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,6.0,6.0,0.0,0.0,2.0,0.0,0.0,63.0,44161.0,2004-06-19,53.0,27.0
510518,Hawthorn Hawks,2004.0,141.0,St Kilda Saints,13,L,19.0,12.0,6.0,6.0,13.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,5.0,13.0,0.0,0.0,2.0,0.0,1.0,86.0,45487.0,2004-06-18,75.0,-66.0
556589,Hawthorn Hawks,2004.0,214.0,St Kilda Saints,13,L,34.0,8.0,7.0,7.0,10.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,5.0,10.0,0.0,0.0,7.0,0.0,0.0,100.0,45552.0,2004-06-18,67.0,-66.0
540770,Melbourne Demons,2004.0,124.0,Essendon Bombers,13,W,23.0,14.0,5.0,6.0,15.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,8.0,13.0,0.0,0.0,2.0,0.0,0.0,57.0,45721.0,2004-06-20,78.0,26.0
37720,Port Adelaide Power,2004.0,31.0,Fremantle Dockers,13,W,25.0,9.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,2.0,0.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,74.0,43537.0,2004-06-19,43.0,10.0
530367,Port Adelaide Power,2004.0,190.0,Fremantle Dockers,13,W,2.0,6.0,7.0,4.0,5.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,6.0,4.0,3.0,0.0,2.0,1.0,0.0,95.0,45942.0,2004-06-19,51.0,10.0
548124,Port Adelaide Power,2004.0,94.0,Fremantle Dockers,13,W,9.0,8.0,2.0,11.0,14.0,2.0,0.0,0.0,2.0,2.0,1.0,8.0,4.0,1.0,2.0,0.0,11.0,8.0,0.0,0.0,1.0,0.0,0.0,80.0,45409.0,2004-06-19,58.0,10.0
24353,Richmond Tigers,2004.0,48.0,Carlton Blues,13,L,35.0,5.0,3.0,9.0,9.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,11.0,4.0,2.0,2.0,1.0,0.0,0.0,100.0,44590.0,2004-06-19,53.0,-31.0
71982,St Kilda Saints,2004.0,53.0,Hawthorn Hawks,13,W,23.0,7.0,6.0,2.0,4.0,2.0,1.0,6.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,7.0,1.0,3.0,1.0,0.0,1.0,65.0,44239.0,2004-06-18,68.0,66.0
562055,Sydney Swans,2004.0,155.0,Collingwood Magpies,13,W,23.0,4.0,2.0,3.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0,83.0,45773.0,2004-06-26,38.0,6.0
527412,West Coast Eagles,2004.0,176.0,North Melbourne Kangaroos,13,L,17.0,6.0,1.0,8.0,9.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,8.0,3.0,0.0,0.0,5.0,0.0,0.0,90.0,45422.0,2004-06-20,54.0,-33.0
562955,Western Bulldogs,2004.0,88.0,Adelaide Crows,13,L,30.0,6.0,3.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,86.0,45838.0,2004-06-20,52.0,-32.0
539982,Western Bulldogs,2004.0,129.0,Adelaide Crows,13,L,24.0,12.0,12.0,3.0,10.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,12.0,3.0,1.0,3.0,0.0,1.0,100.0,45825.0,2004-06-20,79.0,-32.0
94601,Adelaide Crows,2005.0,24.0,Richmond Tigers,13,W,44.0,10.0,4.0,5.0,10.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,2.0,4.0,2.0,100.0,43407.0,2005-06-18,58.0,70.0
516988,Adelaide Crows,2005.0,107.0,Richmond Tigers,13,W,24.0,12.0,5.0,8.0,15.0,0.0,0.0,0.0,2.0,2.0,8.0,1.0,7.0,1.0,4.0,0.0,3.0,17.0,0.0,0.0,5.0,1.0,0.0,84.0,45396.0,2005-06-18,63.0,70.0
105841,Brisbane Lions,2005.0,89.0,Geelong Cats,13,W,30.0,12.0,5.0,5.0,12.0,0.0,0.0,0.0,5.0,7.0,1.0,1.0,0.0,2.0,0.0,0.0,8.0,10.0,0.0,0.0,3.0,0.0,0.0,98.0,43615.0,2005-06-19,83.0,69.0
549806,Brisbane Lions,2005.0,222.0,Geelong Cats,13,W,23.0,16.0,9.0,9.0,20.0,0.0,0.0,0.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,0.0,14.0,9.0,1.0,0.0,8.0,1.0,0.0,100.0,45669.0,2005-06-19,99.0,69.0
8380,Brisbane Lions,2005.0,63.0,Geelong Cats,13,W,9.0,7.0,3.0,8.0,10.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,9.0,0.0,3.0,0.0,0.0,1.0,97.0,44421.0,2005-06-19,57.0,69.0
38820,Brisbane Lions,2005.0,41.0,Geelong Cats,13,W,25.0,5.0,4.0,9.0,9.0,0.0,1.0,26.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,7.0,0.0,1.0,2.0,0.0,1.0,46.0,44447.0,2005-06-19,84.0,69.0
554951,Brisbane Lions,2005.0,171.0,Geelong Cats,13,W,15.0,6.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,8.0,0.0,0.0,100.0,45747.0,2005-06-19,31.0,69.0
72786,Carlton Blues,2005.0,13.0,Western Bulldogs,13,L,6.0,12.0,8.0,6.0,13.0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,2.0,1.0,0.0,0.0,7.0,13.0,0.0,1.0,3.0,3.0,0.0,100.0,44941.0,2005-06-18,78.0,-46.0
514837,Carlton Blues,2005.0,94.0,Western Bulldogs,13,L,25.0,13.0,8.0,2.0,10.0,5.0,0.0,1.0,1.0,2.0,2.0,1.0,6.0,2.0,1.0,0.0,9.0,6.0,4.0,6.0,2.0,0.0,1.0,100.0,45513.0,2005-06-18,104.0,-46.0
23073,Collingwood Magpies,2005.0,5.0,Sydney Swans,13,L,15.0,7.0,4.0,3.0,5.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,6.0,0.0,1.0,1.0,0.0,1.0,92.0,43784.0,2005-06-25,45.0,-1.0
533315,Essendon Bombers,2005.0,133.0,St Kilda Saints,13,W,7.0,14.0,8.0,2.0,11.0,0.0,1.0,0.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,11.0,1.0,0.0,3.0,0.0,0.0,100.0,45890.0,2005-06-24,71.0,15.0
419493,Essendon Bombers,2005.0,15.0,St Kilda Saints,13,W,26.0,2.0,2.0,1.0,-2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,47.0,44265.0,2005-06-24,17.0,15.0
548148,Fremantle Dockers,2005.0,118.0,North Melbourne Kangaroos,13,L,2.0,12.0,3.0,9.0,16.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,6.0,2.0,3.0,0.0,9.0,12.0,0.0,0.0,2.0,2.0,0.0,89.0,45409.0,2005-06-19,68.0,-22.0
485616,Hawthorn Hawks,2005.0,7.0,Port Adelaide Power,13,L,33.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,76.0,45097.0,2005-06-17,23.0,-117.0
510531,Hawthorn Hawks,2005.0,154.0,Port Adelaide Power,13,L,19.0,10.0,7.0,2.0,7.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,10.0,0.0,2.0,2.0,0.0,0.0,93.0,45487.0,2005-06-17,63.0,-117.0
523641,Melbourne Demons,2005.0,146.0,West Coast Eagles,13,L,3.0,8.0,5.0,7.0,10.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,11.0,0.0,0.0,2.0,3.0,0.0,100.0,45357.0,2005-06-18,55.0,-15.0
540791,Melbourne Demons,2005.0,145.0,West Coast Eagles,13,L,23.0,9.0,4.0,5.0,9.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,6.0,8.0,0.0,0.0,2.0,0.0,0.0,51.0,45721.0,2005-06-18,55.0,-15.0
551590,North Melbourne Kangaroos,2005.0,73.0,Fremantle Dockers,13,W,25.0,6.0,4.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,9.0,0.0,0.0,2.0,1.0,0.0,61.0,45799.0,2005-06-19,42.0,22.0
543169,Essendon Bombers,2005.0,145.0,Collingwood Magpies,16,W,14.0,13.0,2.0,6.0,19.0,0.0,1.0,0.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,5.0,12.0,0.0,1.0,2.0,0.0,0.0,92.0,45626.0,2005-07-15,56.0,26.0
561833,Essendon Bombers,2005.0,203.0,Collingwood Magpies,16,W,18.0,11.0,6.0,2.0,13.0,8.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,10.0,3.0,3.0,5.0,5.0,0.0,1.0,100.0,45677.0,2005-07-15,108.0,26.0
566000,North Melbourne Kangaroos,2005.0,53.0,Fremantle Dockers,13,W,12.0,8.0,4.0,3.0,6.0,0.0,0.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,1.0,0.0,2.0,9.0,0.0,0.0,2.0,0.0,0.0,52.0,45903.0,2005-06-19,51.0,22.0
37745,Port Adelaide Power,2005.0,56.0,Hawthorn Hawks,13,W,25.0,15.0,5.0,12.0,22.0,2.0,1.0,0.0,1.0,3.0,4.0,4.0,5.0,1.0,0.0,0.0,13.0,14.0,1.0,1.0,2.0,0.0,1.0,87.0,43537.0,2005-06-17,102.0,117.0
530392,Port Adelaide Power,2005.0,215.0,Hawthorn Hawks,13,W,2.0,6.0,6.0,8.0,9.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,1.0,0.0,100.0,45942.0,2005-06-17,66.0,117.0
556611,Richmond Tigers,2005.0,236.0,Adelaide Crows,13,L,34.0,7.0,4.0,4.0,6.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,0.0,2.0,9.0,0.0,0.0,5.0,0.0,1.0,80.0,45552.0,2005-06-18,42.0,-70.0
24372,Richmond Tigers,2005.0,67.0,Adelaide Crows,13,L,35.0,9.0,4.0,7.0,11.0,0.0,0.0,0.0,3.0,9.0,1.0,3.0,1.0,1.0,1.0,0.0,7.0,6.0,2.0,0.0,2.0,0.0,1.0,100.0,44590.0,2005-06-18,63.0,-70.0
588994,St Kilda Saints,2005.0,121.0,Essendon Bombers,13,L,17.0,7.0,5.0,11.0,13.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,0.0,9.0,10.0,0.0,0.0,2.0,0.0,0.0,44.0,45812.0,2005-06-24,59.0,-15.0
6631,St Kilda Saints,2005.0,5.0,Essendon Bombers,13,L,32.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,47.0,44460.0,2005-06-24,21.0,-15.0
114563,Sydney Swans,2005.0,9.0,Collingwood Magpies,13,W,26.0,11.0,8.0,3.0,9.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,4.0,1.0,2.0,0.0,3.0,10.0,0.0,0.0,7.0,2.0,0.0,100.0,43719.0,2005-06-25,70.0,1.0
543808,Sydney Swans,2005.0,141.0,Collingwood Magpies,13,W,22.0,5.0,3.0,4.0,4.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,5.0,4.0,0.0,0.0,2.0,0.0,0.0,50.0,45851.0,2005-06-25,44.0,1.0
527434,West Coast Eagles,2005.0,198.0,Melbourne Demons,13,W,17.0,4.0,1.0,4.0,3.0,0.0,0.0,0.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,4.0,0.0,0.0,6.0,0.0,0.0,100.0,45422.0,2005-06-18,56.0,15.0
517009,Adelaide Crows,2006.0,128.0,Geelong Cats,13,W,24.0,15.0,10.0,5.0,15.0,5.0,3.0,0.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,11.0,10.0,4.0,3.0,1.0,1.0,0.0,88.0,45396.0,2006-07-02,123.0,92.0
534156,West Coast Eagles,2005.0,239.0,Melbourne Demons,13,W,6.0,7.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,57.0,45331.0,2005-06-18,35.0,15.0
108269,Western Bulldogs,2005.0,8.0,Carlton Blues,13,W,16.0,7.0,3.0,6.0,8.0,1.0,0.0,0.0,4.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0,9.0,1.0,0.0,0.0,4.0,1.0,86.0,43940.0,2005-06-18,61.0,46.0
381618,Western Bulldogs,2005.0,12.0,Carlton Blues,13,W,18.0,5.0,3.0,2.0,2.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,54.0,43810.0,2005-06-18,54.0,46.0
80452,Western Bulldogs,2005.0,64.0,Carlton Blues,13,W,9.0,23.0,10.0,5.0,23.0,1.0,0.0,0.0,2.0,2.0,6.0,0.0,1.0,1.0,0.0,0.0,4.0,21.0,0.0,0.0,1.0,2.0,2.0,95.0,43888.0,2005-06-18,124.0,46.0
539997,Western Bulldogs,2005.0,144.0,Carlton Blues,13,W,24.0,5.0,7.0,5.0,5.0,0.0,0.0,0.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,8.0,2.0,0.0,6.0,2.0,0.0,90.0,45825.0,2005-06-18,55.0,46.0
549701,Brisbane Lions,2000.0,117.0,Richmond Tigers,12,L,23.0,4.0,4.0,6.0,5.0,0.0,0.0,0.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,0.0,6.0,5.0,1.0,0.0,5.0,1.0,0.0,84.0,45669.0,2000-05-27,37.0,-12.0
562971,Western Bulldogs,2005.0,104.0,Carlton Blues,13,W,30.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,85.0,45838.0,2005-06-18,35.0,46.0
351117,Western Bulldogs,2005.0,43.0,Carlton Blues,13,W,40.0,12.0,8.0,6.0,13.0,1.0,0.0,0.0,4.0,1.0,5.0,3.0,2.0,3.0,0.0,0.0,5.0,13.0,0.0,2.0,3.0,0.0,1.0,63.0,43394.0,2005-06-18,97.0,46.0
513946,Brisbane Lions,2006.0,159.0,Carlton Blues,13,W,5.0,10.0,5.0,5.0,10.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,13.0,0.0,1.0,3.0,0.0,0.0,100.0,45864.0,2006-07-01,70.0,15.0
62601,Brisbane Lions,2006.0,8.0,Carlton Blues,13,W,29.0,11.0,5.0,3.0,9.0,0.0,1.0,0.0,2.0,5.0,4.0,2.0,1.0,1.0,0.0,0.0,4.0,8.0,0.0,0.0,9.0,2.0,0.0,100.0,44811.0,2006-07-01,64.0,15.0
554972,Brisbane Lions,2006.0,192.0,Carlton Blues,13,W,15.0,6.0,6.0,5.0,6.0,0.0,0.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,7.0,1.0,0.0,13.0,1.0,0.0,100.0,45747.0,2006-07-01,44.0,15.0
112920,Brisbane Lions,2006.0,7.0,Carlton Blues,13,W,45.0,7.0,0.0,3.0,5.0,1.0,3.0,0.0,1.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,7.0,4.0,0.0,0.0,1.0,2.0,1.0,62.0,43992.0,2006-07-01,42.0,15.0
72807,Carlton Blues,2006.0,34.0,Brisbane Lions,13,L,6.0,20.0,14.0,5.0,20.0,0.0,0.0,0.0,1.0,3.0,5.0,2.0,5.0,0.0,2.0,0.0,5.0,20.0,0.0,0.0,2.0,4.0,1.0,100.0,44941.0,2006-07-01,110.0,-15.0
514857,Carlton Blues,2006.0,114.0,Brisbane Lions,13,L,25.0,7.0,3.0,2.0,4.0,2.0,4.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,5.0,0.0,2.0,2.0,0.0,1.0,97.0,45513.0,2006-07-01,48.0,-15.0
23084,Collingwood Magpies,2006.0,16.0,Richmond Tigers,13,L,15.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,76.0,43784.0,2006-07-02,15.0,-47.0
458796,Essendon Bombers,2006.0,33.0,North Melbourne Kangaroos,13,L,29.0,9.0,7.0,3.0,7.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,6.0,7.0,0.0,3.0,1.0,0.0,1.0,79.0,44772.0,2006-06-30,68.0,-7.0
533333,Essendon Bombers,2006.0,151.0,North Melbourne Kangaroos,13,L,7.0,8.0,3.0,5.0,8.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,0.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,80.0,45890.0,2006-06-30,48.0,-7.0
548170,Fremantle Dockers,2006.0,140.0,Sydney Swans,13,L,2.0,7.0,4.0,6.0,8.0,1.0,0.0,0.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,8.0,1.0,1.0,1.0,0.0,0.0,95.0,45409.0,2006-07-01,66.0,-33.0
94485,Geelong Cats,2006.0,9.0,Adelaide Crows,13,L,23.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,74.0,43264.0,2006-07-02,26.0,-92.0
510553,Hawthorn Hawks,2006.0,176.0,St Kilda Saints,13,L,19.0,5.0,4.0,5.0,5.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,4.0,6.0,0.0,0.0,2.0,0.0,0.0,92.0,45487.0,2006-07-01,49.0,-70.0
377936,Melbourne Demons,2006.0,8.0,Port Adelaide Power,13,W,14.0,4.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,2.0,1.0,0.0,76.0,43758.0,2006-07-01,27.0,38.0
540812,Melbourne Demons,2006.0,166.0,Port Adelaide Power,13,W,23.0,10.0,4.0,12.0,17.0,0.0,0.0,0.0,8.0,1.0,4.0,6.0,3.0,1.0,1.0,0.0,9.0,14.0,0.0,0.0,2.0,2.0,0.0,74.0,45721.0,2006-07-01,95.0,38.0
411380,North Melbourne Kangaroos,2006.0,6.0,Essendon Bombers,13,W,22.0,1.0,2.0,2.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,45.0,44174.0,2006-06-30,17.0,7.0
530415,Port Adelaide Power,2006.0,238.0,Melbourne Demons,13,L,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,86.0,45942.0,2006-07-01,20.0,-38.0
24394,Richmond Tigers,2006.0,89.0,Collingwood Magpies,13,W,1.0,1.0,0.0,0.0,-4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,44590.0,2006-07-02,7.0,47.0
95312,Richmond Tigers,2006.0,18.0,Collingwood Magpies,13,W,41.0,11.0,3.0,9.0,15.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,1.0,1.0,0.0,10.0,11.0,0.0,0.0,2.0,0.0,0.0,60.0,43836.0,2006-07-02,62.0,47.0
6639,St Kilda Saints,2006.0,13.0,Hawthorn Hawks,13,W,32.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,1.0,2.0,0.0,55.0,44460.0,2006-07-01,51.0,70.0
571409,Geelong Cats,2005.0,91.0,Port Adelaide Power,16,W,35.0,11.0,6.0,6.0,17.0,2.0,1.0,0.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,0.0,7.0,10.0,0.0,2.0,2.0,0.0,0.0,86.0,45420.0,2005-07-16,83.0,79.0
563479,Geelong Cats,2005.0,132.0,Port Adelaide Power,16,W,30.0,16.0,7.0,3.0,19.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,6.0,13.0,4.0,0.0,1.0,0.0,0.0,100.0,45855.0,2005-07-16,72.0,79.0
575475,Geelong Cats,2005.0,275.0,Port Adelaide Power,16,W,15.0,12.0,4.0,9.0,21.0,0.0,0.0,0.0,4.0,1.0,2.0,3.0,1.0,3.0,1.0,0.0,11.0,10.0,0.0,1.0,1.0,0.0,1.0,76.0,45829.0,2005-07-16,85.0,79.0
540999,Geelong Cats,2005.0,89.0,Port Adelaide Power,16,W,34.0,14.0,8.0,7.0,21.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,0.0,6.0,15.0,0.0,0.0,3.0,0.0,1.0,92.0,45820.0,2005-07-16,83.0,79.0
114582,Sydney Swans,2006.0,28.0,Fremantle Dockers,13,W,26.0,2.0,2.0,1.0,-2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,48.0,43719.0,2006-07-01,15.0,33.0
534173,West Coast Eagles,2006.0,256.0,Western Bulldogs,13,L,6.0,6.0,4.0,7.0,8.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,8.0,0.0,0.0,4.0,1.0,0.0,80.0,45331.0,2006-07-02,52.0,-9.0
527458,West Coast Eagles,2006.0,222.0,Western Bulldogs,13,L,17.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,2.0,3.0,1.0,3.0,0.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,88.0,45422.0,2006-07-02,31.0,-9.0
556631,Port Adelaide Power,1999.0,13.0,Sydney Swans,16,W,18.0,5.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,6.0,2.0,2.0,1.0,2.0,2.0,0.0,84.0,45578.0,1999-07-18,38.0,8.0
108291,Western Bulldogs,2006.0,30.0,West Coast Eagles,13,W,16.0,14.0,3.0,7.0,16.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,17.0,2.0,0.0,0.0,4.0,0.0,90.0,43940.0,2006-07-02,69.0,9.0
80474,Western Bulldogs,2006.0,86.0,West Coast Eagles,13,W,9.0,19.0,9.0,10.0,24.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,2.0,2.0,1.0,0.0,6.0,21.0,0.0,0.0,3.0,4.0,0.0,92.0,43888.0,2006-07-02,107.0,9.0
562993,Western Bulldogs,2006.0,126.0,West Coast Eagles,13,W,30.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,86.0,45838.0,2006-07-02,24.0,9.0
117768,Western Bulldogs,2006.0,5.0,West Coast Eagles,13,W,19.0,0.0,0.0,1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,44044.0,2006-07-02,2.0,9.0
94631,Adelaide Crows,2007.0,54.0,West Coast Eagles,13,L,44.0,11.0,6.0,3.0,9.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,2.0,11.0,0.0,3.0,4.0,1.0,0.0,90.0,43407.0,2007-07-01,68.0,-21.0
8411,Brisbane Lions,2007.0,94.0,Port Adelaide Power,13,L,9.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,66.0,44421.0,2007-06-30,20.0,-7.0
72829,Carlton Blues,2007.0,56.0,Fremantle Dockers,13,L,6.0,13.0,6.0,7.0,15.0,0.0,0.0,0.0,1.0,2.0,6.0,2.0,2.0,1.0,0.0,0.0,2.0,15.0,0.0,0.0,2.0,10.0,0.0,87.0,44941.0,2007-06-30,76.0,-77.0
514879,Carlton Blues,2007.0,136.0,Fremantle Dockers,13,L,25.0,7.0,5.0,1.0,3.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,0.0,2.0,7.0,1.0,3.0,2.0,0.0,1.0,73.0,45513.0,2007-06-30,44.0,-77.0
419527,Essendon Bombers,2007.0,33.0,Melbourne Demons,13,W,27.0,7.0,5.0,7.0,9.0,2.0,1.0,28.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,0.0,9.0,5.0,2.0,3.0,1.0,0.0,0.0,80.0,44265.0,2007-06-29,94.0,2.0
548192,Fremantle Dockers,2007.0,162.0,Carlton Blues,13,W,2.0,12.0,8.0,9.0,16.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,19.0,0.0,0.0,2.0,1.0,2.0,73.0,45409.0,2007-06-30,94.0,77.0
